"sample","virus","uniquely_mapped_reads","multi_mapped_reads","total_mapped_reads","disease","cell_type"
"SRR22753447","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD19"
"SRR22753447","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753448","combined_herpes_viruses","	3","	9","12","Juvenile Dermatomyositis","CD19"
"SRR22753448","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753448","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753448","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753448","HHV7","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753448","HSV1_KOS","	2","	13","15","Juvenile Dermatomyositis","CD19"
"SRR22753448","HSV2_StrainG","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753448","KSHV","	2","	4","6","Juvenile Dermatomyositis","CD19"
"SRR22753448","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753449","combined_herpes_viruses","	1","	7","8","Juvenile Dermatomyositis","CD19"
"SRR22753449","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753449","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753449","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753449","HHV7","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753449","HSV1_KOS","	1","	4","5","Juvenile Dermatomyositis","CD19"
"SRR22753449","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753449","KSHV","	5","	0","5","Juvenile Dermatomyositis","CD19"
"SRR22753449","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753450","combined_herpes_viruses","	3","	5","8","Juvenile Dermatomyositis","CD19"
"SRR22753450","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753450","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753450","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753450","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753450","HSV1_KOS","	0","	9","9","Juvenile Dermatomyositis","CD19"
"SRR22753450","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753450","KSHV","	4","	2","6","Juvenile Dermatomyositis","CD19"
"SRR22753450","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753451","combined_herpes_viruses","	2","	10","12","Juvenile Dermatomyositis","CD8"
"SRR22753451","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753451","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753451","HHV6B","	0","	5","5","Juvenile Dermatomyositis","CD8"
"SRR22753451","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753451","HSV1_KOS","	2","	7","9","Juvenile Dermatomyositis","CD8"
"SRR22753451","HSV2_StrainG","	1","	6","7","Juvenile Dermatomyositis","CD8"
"SRR22753451","KSHV","	4","	2","6","Juvenile Dermatomyositis","CD8"
"SRR22753451","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753452","combined_herpes_viruses","	4","	10","14","Juvenile Dermatomyositis","CD8"
"SRR22753452","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753452","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753452","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753452","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753452","HSV1_KOS","	3","	12","15","Juvenile Dermatomyositis","CD8"
"SRR22753452","HSV2_StrainG","	3","	0","3","Juvenile Dermatomyositis","CD8"
"SRR22753452","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD8"
"SRR22753452","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753453","combined_herpes_viruses","	1","	6","7","Juvenile Dermatomyositis","CD8"
"SRR22753453","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753453","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753453","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753453","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753453","HSV1_KOS","	1","	12","13","Juvenile Dermatomyositis","CD8"
"SRR22753453","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753453","KSHV","	6","	0","6","Juvenile Dermatomyositis","CD8"
"SRR22753453","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753454","combined_herpes_viruses","	1","	10","11","Juvenile Dermatomyositis","CD8"
"SRR22753454","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753454","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753454","HHV6B","	0","	3","3","Juvenile Dermatomyositis","CD8"
"SRR22753454","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753454","HSV1_KOS","	1","	6","7","Juvenile Dermatomyositis","CD8"
"SRR22753454","HSV2_StrainG","	2","	1","3","Juvenile Dermatomyositis","CD8"
"SRR22753454","KSHV","	6","	2","8","Juvenile Dermatomyositis","CD8"
"SRR22753454","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753455","combined_herpes_viruses","	4","	24","28","Juvenile Dermatomyositis","CD4"
"SRR22753455","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753455","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753455","HHV6B","	0","	3","3","Juvenile Dermatomyositis","CD4"
"SRR22753455","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753455","HSV1_KOS","	4","	29","33","Juvenile Dermatomyositis","CD4"
"SRR22753455","HSV2_StrainG","	6","	10","16","Juvenile Dermatomyositis","CD4"
"SRR22753455","KSHV","	12","	8","20","Juvenile Dermatomyositis","CD4"
"SRR22753455","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753456","combined_herpes_viruses","	20","	220","240","Juvenile Dermatomyositis","CD4"
"SRR22753456","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753456","HCMV","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753456","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD4"
"SRR22753456","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753456","HSV1_KOS","	41","	292","333","Juvenile Dermatomyositis","CD4"
"SRR22753456","HSV2_StrainG","	2","	1","3","Juvenile Dermatomyositis","CD4"
"SRR22753456","KSHV","	5","	4","9","Juvenile Dermatomyositis","CD4"
"SRR22753456","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753457","combined_herpes_viruses","	12","	118","130","Juvenile Dermatomyositis","CD19"
"SRR22753457","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753457","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753457","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753457","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753457","HSV1_KOS","	23","	130","153","Juvenile Dermatomyositis","CD19"
"SRR22753457","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753457","KSHV","	1","	6","7","Juvenile Dermatomyositis","CD19"
"SRR22753457","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753458","combined_herpes_viruses","	8","	71","79","Juvenile Dermatomyositis","CD14"
"SRR22753458","EBV","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753458","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753458","HHV6B","	1","	2","3","Juvenile Dermatomyositis","CD14"
"SRR22753458","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753458","HSV1_KOS","	6","	87","93","Juvenile Dermatomyositis","CD14"
"SRR22753458","HSV2_StrainG","	1","	2","3","Juvenile Dermatomyositis","CD14"
"SRR22753458","KSHV","	5","	3","8","Juvenile Dermatomyositis","CD14"
"SRR22753458","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753459","combined_herpes_viruses","	6","	129","135","Juvenile Dermatomyositis","CD8"
"SRR22753459","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753459","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753459","HHV6B","	2","	1","3","Juvenile Dermatomyositis","CD8"
"SRR22753459","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753459","HSV1_KOS","	18","	143","161","Juvenile Dermatomyositis","CD8"
"SRR22753459","HSV2_StrainG","	2","	1","3","Juvenile Dermatomyositis","CD8"
"SRR22753459","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753459","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753460","combined_herpes_viruses","	14","	135","149","Juvenile Dermatomyositis","CD4"
"SRR22753460","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753460","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753460","HHV6B","	2","	3","5","Juvenile Dermatomyositis","CD4"
"SRR22753460","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753460","HSV1_KOS","	28","	175","203","Juvenile Dermatomyositis","CD4"
"SRR22753460","HSV2_StrainG","	1","	3","4","Juvenile Dermatomyositis","CD4"
"SRR22753460","KSHV","	1","	5","6","Juvenile Dermatomyositis","CD4"
"SRR22753460","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753461","combined_herpes_viruses","	9","	97","106","Juvenile Dermatomyositis","CD14"
"SRR22753461","EBV","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753461","HCMV","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753461","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753461","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753461","HSV1_KOS","	16","	108","124","Juvenile Dermatomyositis","CD14"
"SRR22753461","HSV2_StrainG","	2","	0","2","Juvenile Dermatomyositis","CD14"
"SRR22753461","KSHV","	3","	6","9","Juvenile Dermatomyositis","CD14"
"SRR22753461","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753462","combined_herpes_viruses","	10","	109","119","Juvenile Dermatomyositis","CD4"
"SRR22753462","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753462","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753462","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD4"
"SRR22753462","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753462","HSV1_KOS","	16","	147","163","Juvenile Dermatomyositis","CD4"
"SRR22753462","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753462","KSHV","	8","	3","11","Juvenile Dermatomyositis","CD4"
"SRR22753462","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753463","combined_herpes_viruses","	13","	36","49","Juvenile Dermatomyositis","CD19"
"SRR22753463","EBV","	5","	0","5","Juvenile Dermatomyositis","CD19"
"SRR22753463","HCMV","	3","	0","3","Juvenile Dermatomyositis","CD19"
"SRR22753463","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753463","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753463","HSV1_KOS","	9","	53","62","Juvenile Dermatomyositis","CD19"
"SRR22753463","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753463","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753463","VZV_Ellen","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753464","combined_herpes_viruses","	4","	43","47","Juvenile Dermatomyositis","CD14"
"SRR22753464","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753464","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753464","HHV6B","	0","	2","2","Juvenile Dermatomyositis","CD14"
"SRR22753464","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753464","HSV1_KOS","	14","	70","84","Juvenile Dermatomyositis","CD14"
"SRR22753464","HSV2_StrainG","	0","	2","2","Juvenile Dermatomyositis","CD14"
"SRR22753464","KSHV","	0","	5","5","Juvenile Dermatomyositis","CD14"
"SRR22753464","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753465","combined_herpes_viruses","	32","	258","290","Juvenile Dermatomyositis","CD8"
"SRR22753465","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753465","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753465","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753465","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753465","HSV1_KOS","	63","	294","357","Juvenile Dermatomyositis","CD8"
"SRR22753465","HSV2_StrainG","	3","	1","4","Juvenile Dermatomyositis","CD8"
"SRR22753465","KSHV","	1","	6","7","Juvenile Dermatomyositis","CD8"
"SRR22753465","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753466","combined_herpes_viruses","	13","	162","175","Juvenile Dermatomyositis","CD4"
"SRR22753466","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753466","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753466","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD4"
"SRR22753466","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753466","HSV1_KOS","	21","	183","204","Juvenile Dermatomyositis","CD4"
"SRR22753466","HSV2_StrainG","	2","	1","3","Juvenile Dermatomyositis","CD4"
"SRR22753466","KSHV","	3","	2","5","Juvenile Dermatomyositis","CD4"
"SRR22753466","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753467","combined_herpes_viruses","	5","	0","5","Juvenile Dermatomyositis","PBMC"
"SRR22753467","EBV","	4","	0","4","Juvenile Dermatomyositis","PBMC"
"SRR22753467","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753467","HHV6B","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753467","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753467","HSV1_KOS","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753467","HSV2_StrainG","	3","	0","3","Juvenile Dermatomyositis","PBMC"
"SRR22753467","KSHV","	1","	0","1","Juvenile Dermatomyositis","PBMC"
"SRR22753467","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753468","combined_herpes_viruses","	23","	205","228","Juvenile Dermatomyositis","CD19"
"SRR22753468","EBV","	6","	0","6","Juvenile Dermatomyositis","CD19"
"SRR22753468","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753468","HHV6B","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753468","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753468","HSV1_KOS","	37","	263","300","Juvenile Dermatomyositis","CD19"
"SRR22753468","HSV2_StrainG","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753468","KSHV","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753468","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753469","combined_herpes_viruses","	2","	33","35","Juvenile Dermatomyositis","CD14"
"SRR22753469","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753469","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753469","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753469","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753469","HSV1_KOS","	7","	42","49","Juvenile Dermatomyositis","CD14"
"SRR22753469","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753469","KSHV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753469","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753470","combined_herpes_viruses","	9","	139","148","Juvenile Dermatomyositis","CD8"
"SRR22753470","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753470","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753470","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753470","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753470","HSV1_KOS","	27","	207","234","Juvenile Dermatomyositis","CD8"
"SRR22753470","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753470","KSHV","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753470","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753471","combined_herpes_viruses","	2","	7","9","Juvenile Dermatomyositis","PBMC"
"SRR22753471","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753471","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753471","HHV6B","	1","	3","4","Juvenile Dermatomyositis","PBMC"
"SRR22753471","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753471","HSV1_KOS","	3","	5","8","Juvenile Dermatomyositis","PBMC"
"SRR22753471","HSV2_StrainG","	1","	3","4","Juvenile Dermatomyositis","PBMC"
"SRR22753471","KSHV","	1","	2","3","Juvenile Dermatomyositis","PBMC"
"SRR22753471","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753472","combined_herpes_viruses","	18","	234","252","Juvenile Dermatomyositis","CD4"
"SRR22753472","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753472","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753472","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753472","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753472","HSV1_KOS","	41","	306","347","Juvenile Dermatomyositis","CD4"
"SRR22753472","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753472","KSHV","	2","	3","5","Juvenile Dermatomyositis","CD4"
"SRR22753472","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753473","combined_herpes_viruses","	40","	433","473","Juvenile Dermatomyositis","CD19"
"SRR22753473","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753473","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753473","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753473","HHV7","	7","	0","7","Juvenile Dermatomyositis","CD19"
"SRR22753473","HSV1_KOS","	61","	515","576","Juvenile Dermatomyositis","CD19"
"SRR22753473","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753473","KSHV","	3","	2","5","Juvenile Dermatomyositis","CD19"
"SRR22753473","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753474","combined_herpes_viruses","	11","	133","144","Juvenile Dermatomyositis","CD14"
"SRR22753474","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753474","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753474","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753474","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753474","HSV1_KOS","	11","	173","184","Juvenile Dermatomyositis","CD14"
"SRR22753474","HSV2_StrainG","	3","	0","3","Juvenile Dermatomyositis","CD14"
"SRR22753474","KSHV","	3","	2","5","Juvenile Dermatomyositis","CD14"
"SRR22753474","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753475","combined_herpes_viruses","	9","	57","66","Juvenile Dermatomyositis","CD8"
"SRR22753475","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753475","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753475","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753475","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753475","HSV1_KOS","	19","	78","97","Juvenile Dermatomyositis","CD8"
"SRR22753475","HSV2_StrainG","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753475","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753475","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753476","combined_herpes_viruses","	6","	17","23","Juvenile Dermatomyositis","CD4"
"SRR22753476","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753476","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753476","HHV6B","	0","	3","3","Juvenile Dermatomyositis","CD4"
"SRR22753476","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753476","HSV1_KOS","	1","	30","31","Juvenile Dermatomyositis","CD4"
"SRR22753476","HSV2_StrainG","	8","	14","22","Juvenile Dermatomyositis","CD4"
"SRR22753476","KSHV","	14","	5","19","Juvenile Dermatomyositis","CD4"
"SRR22753476","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753477","combined_herpes_viruses","	2","	23","25","Juvenile Dermatomyositis","CD4"
"SRR22753477","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753477","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753477","HHV6B","	1","	3","4","Juvenile Dermatomyositis","CD4"
"SRR22753477","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753477","HSV1_KOS","	6","	27","33","Juvenile Dermatomyositis","CD4"
"SRR22753477","HSV2_StrainG","	6","	5","11","Juvenile Dermatomyositis","CD4"
"SRR22753477","KSHV","	9","	9","18","Juvenile Dermatomyositis","CD4"
"SRR22753477","VZV_Ellen","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753478","combined_herpes_viruses","	11","	22","33","Juvenile Dermatomyositis","CD4"
"SRR22753478","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753478","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753478","HHV6B","	1","	4","5","Juvenile Dermatomyositis","CD4"
"SRR22753478","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753478","HSV1_KOS","	2","	30","32","Juvenile Dermatomyositis","CD4"
"SRR22753478","HSV2_StrainG","	9","	13","22","Juvenile Dermatomyositis","CD4"
"SRR22753478","KSHV","	22","	11","33","Juvenile Dermatomyositis","CD4"
"SRR22753478","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753479","combined_herpes_viruses","	4","	8","12","Juvenile Dermatomyositis","PBMC"
"SRR22753479","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753479","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753479","HHV6B","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753479","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753479","HSV1_KOS","	4","	12","16","Juvenile Dermatomyositis","PBMC"
"SRR22753479","HSV2_StrainG","	22","	39","61","Juvenile Dermatomyositis","PBMC"
"SRR22753479","KSHV","	25","	5","30","Juvenile Dermatomyositis","PBMC"
"SRR22753479","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753480","combined_herpes_viruses","	3","	10","13","Juvenile Dermatomyositis","PBMC"
"SRR22753480","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753480","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753480","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753480","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753480","HSV1_KOS","	1","	12","13","Juvenile Dermatomyositis","PBMC"
"SRR22753480","HSV2_StrainG","	17","	19","36","Juvenile Dermatomyositis","PBMC"
"SRR22753480","KSHV","	24","	6","30","Juvenile Dermatomyositis","PBMC"
"SRR22753480","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753481","combined_herpes_viruses","	10","	14","24","Juvenile Dermatomyositis","PBMC"
"SRR22753481","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753481","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753481","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753481","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753481","HSV1_KOS","	0","	22","22","Juvenile Dermatomyositis","PBMC"
"SRR22753481","HSV2_StrainG","	22","	29","51","Juvenile Dermatomyositis","PBMC"
"SRR22753481","KSHV","	35","	9","44","Juvenile Dermatomyositis","PBMC"
"SRR22753481","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753482","combined_herpes_viruses","	9","	16","25","Juvenile Dermatomyositis","PBMC"
"SRR22753482","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753482","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753482","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753482","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753482","HSV1_KOS","	6","	18","24","Juvenile Dermatomyositis","PBMC"
"SRR22753482","HSV2_StrainG","	15","	21","36","Juvenile Dermatomyositis","PBMC"
"SRR22753482","KSHV","	27","	6","33","Juvenile Dermatomyositis","PBMC"
"SRR22753482","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753483","combined_herpes_viruses","	4","	5","9","Juvenile Dermatomyositis","CD19"
"SRR22753483","EBV","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753483","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753483","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753483","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753483","HSV1_KOS","	1","	2","3","Juvenile Dermatomyositis","CD19"
"SRR22753483","HSV2_StrainG","	2","	9","11","Juvenile Dermatomyositis","CD19"
"SRR22753483","KSHV","	5","	3","8","Juvenile Dermatomyositis","CD19"
"SRR22753483","VZV_Ellen","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753484","combined_herpes_viruses","	3","	2","5","Juvenile Dermatomyositis","CD19"
"SRR22753484","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753484","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753484","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
